"measurement.ID","citation_ID","EFDB_export_form_name","date_generated"
8935,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8936,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8937,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8938,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8939,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8940,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8941,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8942,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8943,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8944,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8945,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8946,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8947,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8948,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8949,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8950,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8951,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8952,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8953,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8954,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8955,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8956,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8957,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8958,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8959,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8960,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8961,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8962,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8963,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8964,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8965,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8966,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8967,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8968,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8969,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8970,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8971,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8972,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8973,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8974,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8975,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8976,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8977,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8978,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8979,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8980,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8981,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8982,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8983,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
8984,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10373,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10374,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10375,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10376,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10377,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10378,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10379,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10380,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10381,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10382,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10383,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10384,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10385,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10386,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10387,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10388,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10389,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10390,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10391,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10392,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10393,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10394,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10395,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10396,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10397,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10398,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10399,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10400,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10401,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
10402,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12152,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12153,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12154,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12155,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12156,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12157,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12158,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12159,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12160,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12161,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12162,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12163,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12164,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12165,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12166,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12167,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12168,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12169,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12170,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12171,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12172,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12173,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12174,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12175,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12176,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12177,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12178,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12179,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12180,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12181,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12182,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12183,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12184,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12185,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12186,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12187,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12188,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12189,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12190,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12191,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12192,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12193,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12194,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12195,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12196,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12197,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12198,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12199,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12200,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12201,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12202,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12203,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
12204,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13139,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13140,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13141,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13142,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13143,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13144,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13145,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13146,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13147,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13148,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13149,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13150,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13151,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13152,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13153,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13154,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13155,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13156,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13157,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13158,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13159,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13160,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13161,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13162,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13163,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13164,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13165,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13166,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13167,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13168,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13169,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13170,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13171,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13172,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13173,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13174,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13175,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13176,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13177,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13178,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13179,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13180,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13181,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13182,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13183,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13184,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13185,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13186,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13187,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13188,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13189,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13190,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13191,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13192,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13193,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13194,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13195,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13196,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13197,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13198,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13199,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13200,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13201,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13202,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13203,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13204,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13205,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13206,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13207,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13208,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13209,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13210,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13211,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13212,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13213,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13214,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13215,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13216,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13217,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13218,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13219,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13220,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13221,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13222,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13223,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13224,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13225,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13226,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13227,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13228,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13229,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13230,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13231,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
13232,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49001,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49002,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49003,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49004,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49005,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49006,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49007,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49008,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49009,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49010,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49011,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49012,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49013,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49014,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49015,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49016,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49017,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49018,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49019,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49020,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49021,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49022,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49023,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49024,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49025,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49026,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49027,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49028,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49029,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49030,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49031,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49032,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49033,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49034,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49035,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49036,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49037,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49038,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49039,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49040,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49041,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49042,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49043,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49044,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49045,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49046,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49047,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49048,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49049,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49050,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49051,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49052,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49053,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49054,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49055,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49056,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49057,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49058,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49059,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49060,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49061,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49062,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49063,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49064,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49065,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49066,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49067,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49068,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49069,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49070,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49071,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49072,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49073,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49074,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49075,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49076,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49077,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49078,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49079,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49080,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49081,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49082,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49083,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49084,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49085,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49086,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49087,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49088,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49089,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49090,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49091,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49092,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49093,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49094,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49095,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49096,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
24692,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
24693,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
24694,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
24695,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
24696,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
634,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
635,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
636,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
1467,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
1468,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
1469,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2392,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2393,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2394,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2401,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2402,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2403,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2446,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2447,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
3869,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
3870,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
3871,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5342,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5343,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5344,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5682,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5683,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5684,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5685,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5686,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5687,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5688,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5689,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
